epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
104,1.000,1.000,14.853728,16.537728,0.000000,1.771359,1.032294,19.320590,22.124871,0.000000,1.767742,1.032502,1.00e-04
105,1.000,1.000,14.793649,16.463676,0.000000,1.770693,1.030771,19.377868,22.196538,0.000000,1.767699,1.032392,1.00e-04
106,1.000,1.000,14.755547,16.415204,0.000000,1.770503,1.034905,19.281973,22.074914,0.000000,1.769315,1.032952,1.00e-04
107,1.000,1.000,14.692743,16.334256,0.000000,1.774163,1.030038,18.853455,21.534032,0.000000,1.774548,1.032953,1.00e-04
108,1.000,1.000,14.647359,16.272760,0.000000,1.778537,1.031609,19.036097,21.759636,0.000000,1.777347,1.032550,1.00e-04
109,1.000,1.000,14.470773,16.050108,0.000000,1.780042,1.033264,18.597092,21.210971,0.000000,1.777170,1.032893,1.00e-04
110,1.000,1.000,14.367307,15.922658,0.000000,1.778957,1.030076,18.331615,20.879858,0.000000,1.776519,1.032569,1.00e-04
111,1.000,1.000,14.332233,15.878329,0.000000,1.778728,1.032938,18.519758,21.116752,0.000000,1.774877,1.032272,1.00e-04
112,1.000,1.000,14.243728,15.768639,0.000000,1.777578,1.033772,18.160090,20.667418,0.000000,1.774699,1.031978,1.00e-04
113,1.000,1.000,14.146311,15.648775,0.000000,1.776564,1.030199,17.837667,20.265242,0.000000,1.773717,1.032495,1.00e-04
114,1.000,1.000,14.056741,15.536816,0.000000,1.776213,1.031591,18.260726,20.793077,0.000000,1.774713,1.032465,1.00e-04
115,1.000,1.000,13.990163,15.452853,0.000000,1.776959,1.031567,18.164605,20.673431,0.000000,1.774172,1.032611,1.00e-04
116,1.000,1.000,13.892841,15.331338,0.000000,1.776938,1.031099,17.879147,20.314861,0.000000,1.775814,1.033029,1.00e-04
117,1.000,1.000,13.851614,15.276785,0.000000,1.779685,1.032189,17.512716,19.853394,0.000000,1.779328,1.032689,1.00e-04
118,1.000,1.000,13.736192,15.128660,0.000000,1.783042,1.034147,17.646139,20.018122,0.000000,1.781477,1.032302,1.00e-04
119,1.000,1.000,13.654247,15.026443,0.000000,1.783478,1.031551,17.727618,20.119383,0.000000,1.782016,1.032495,1.00e-04
120,1.000,1.000,13.625373,14.990172,0.000000,1.783604,1.031762,18.221567,20.738169,0.000000,1.780729,1.032241,1.00e-04
121,1.000,1.000,13.525093,14.865503,0.000000,1.782880,1.031937,18.041936,20.512457,0.000000,1.782006,1.031822,1.00e-04
122,1.000,1.000,13.465393,14.789312,0.000000,1.784146,1.033133,17.424131,19.742084,0.000000,1.780169,1.031639,1.00e-04
123,1.000,1.000,13.309348,14.597395,0.000000,1.781363,1.031705,17.265412,19.546698,0.000000,1.777118,1.031796,1.00e-04
124,1.000,1.000,13.286367,14.570984,0.000000,1.778121,1.035415,17.134199,19.384042,0.000000,1.775683,1.032100,1.00e-04
125,1.000,1.000,13.233788,14.506491,0.000000,1.777748,1.031985,16.972660,19.181954,0.000000,1.775919,1.031807,1.00e-04
126,1.000,1.000,13.166568,14.423001,0.000000,1.777451,1.031031,17.054920,19.284515,0.000000,1.776176,1.031839,1.00e-04
127,1.000,1.000,13.097451,14.333883,0.000000,1.779696,1.032942,17.098403,19.332248,0.000000,1.782839,1.031661,1.00e-04
128,1.000,1.000,13.023985,14.234328,0.000000,1.787325,1.033310,16.979004,19.178439,0.000000,1.787351,1.031861,1.00e-04
129,1.000,1.000,12.986400,14.186458,0.000000,1.788398,1.032578,16.771954,18.921638,0.000000,1.785406,1.031587,1.00e-04
130,1.000,1.000,12.874602,14.049304,0.000000,1.786033,1.031661,16.799954,18.959581,0.000000,1.782518,1.031376,1.00e-04
131,1.000,1.000,12.749967,13.897118,0.000000,1.782423,1.031670,16.488841,18.574237,0.000000,1.778941,1.031491,1.00e-04
132,1.000,1.000,12.742352,13.889943,0.000000,1.779781,1.032865,16.724263,18.870615,0.000000,1.776965,1.030993,1.00e-04
133,1.000,1.000,12.636066,13.759281,0.000000,1.777932,1.031478,16.451866,18.531638,0.000000,1.775431,1.031048,1.00e-04
134,1.000,1.000,12.557761,13.662516,0.000000,1.776348,1.033351,16.089621,18.079701,0.000000,1.774477,1.031393,1.00e-04
135,1.000,1.000,12.480930,13.565996,0.000000,1.776646,1.034079,16.182903,18.195126,0.000000,1.775715,1.031148,1.00e-04
